Order_ID,Customer_ID,Product_ID,Store_ID,Order_Date,Ship_Date,Month,Quarter,Year,Country,Nation,Region,City,Product_Category,Product_Subcategory,Product_Name,Sales_Channel,Customer_Segment,Units_Sold,Unit_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Payment_Method,Delivery_Type,Satisfaction_Score,Returned_Units,Delivery_Days,Order_Status
ORD2025-04769,CUST00527,CAT004,ECH001,2024-03-01,2024-03-03,Mar,Q1,2024,United Kingdom,England,East Midlands,Nottingham,Home Accessories,Decor,Alder Wall Mirror,Online,Home Office,2,69.8,0.12,122.85,87.16,35.69,0.2905,Card,Express,3.1,1,2,Partially Returned
ORD2025-04770,CUST01080,CAT037,STR001,2025-06-28,2025-06-28,Jun,Q2,2025,United Kingdom,England,North West,Manchester,Electronics,Workspace,Clarity Monitor Light,In-Store,Consumer,1,44.3,0.0,44.3,27.11,17.19,0.388,Card,Store Pickup,3.7,0,0,Completed
ORD2025-04771,CUST00003,CAT009,STR005,2024-05-22,2024-05-22,May,Q2,2024,United Kingdom,England,South West,Bristol,Furniture,Bedroom,Oxford Bedside Table,In-Store,Consumer,1,85.92,0.11,76.47,57.07,19.4,0.2537,Bank Transfer,Store Pickup,3.8,0,0,Completed
ORD2025-04772,CUST01134,CAT014,STR004,2025-01-28,2025-01-28,Jan,Q1,2025,United Kingdom,England,London,London,Kitchen,Cookware,Forge Frying Pan,In-Store,Consumer,1,36.59,0.0,36.59,19.57,17.02,0.4652,PayPal,Store Pickup,4.0,0,0,Completed
ORD2025-04773,CUST00739,CAT035,STR001,2024-07-18,2024-07-18,Jul,Q3,2024,United Kingdom,England,North West,Manchester,Furniture,Workspace,Apex Office Chair,In-Store,Consumer,1,162.59,0.0,162.59,110.86,51.73,0.3182,Card,Store Pickup,4.1,0,0,Completed
ORD2025-04774,CUST00404,CAT004,STR010,2025-01-23,2025-01-23,Jan,Q1,2025,United Kingdom,England,North East,Newcastle upon Tyne,Home Accessories,Decor,Alder Wall Mirror,In-Store,Consumer,4,64.89,0.07,241.39,146.19,95.2,0.3944,Card,Store Pickup,4.5,0,0,Completed
ORD2025-04775,CUST00437,CAT007,STR006,2024-07-23,2024-07-23,Jul,Q3,2024,United Kingdom,Scotland,Scotland,Edinburgh,Furniture,Living Room,Riverside Coffee Table,In-Store,Consumer,1,136.5,0.21,107.84,96.21,11.63,0.1078,Digital Wallet,Store Pickup,3.8,0,0,Completed
ORD2025-04776,CUST00204,CAT036,STR002,2024-10-21,2024-10-21,Oct,Q4,2024,United Kingdom,England,West Midlands,Birmingham,Furniture,Workspace,Apex Standing Desk,In-Store,Premium,1,294.62,0.04,282.84,208.64,74.2,0.2623,PayPal,Store Pickup,4.2,0,0,Completed
ORD2025-04777,CUST01006,CAT035,STR003,2024-02-15,2024-02-15,Feb,Q1,2024,United Kingdom,England,Yorkshire and The Humber,Leeds,Furniture,Workspace,Apex Office Chair,In-Store,Consumer,1,159.62,0.06,150.04,109.29,40.75,0.2716,PayPal,Store Pickup,3.5,0,0,Completed
ORD2025-04778,CUST00930,CAT034,STR002,2025-11-10,2025-11-10,Nov,Q4,2025,United Kingdom,England,West Midlands,Birmingham,Kitchen,Tableware,Harper Dinner Set,In-Store,Consumer,6,74.68,0.06,421.2,251.61,169.59,0.4026,Card,Store Pickup,4.3,0,0,Completed
ORD2025-04779,CUST00586,CAT015,ECH001,2025-09-26,2025-09-27,Sep,Q3,2025,United Kingdom,Scotland,Scotland,Glasgow,Kitchen,Storage,Pantry Glass Jar Set,Online,Small Business,1,21.23,0.0,21.23,18.72,2.51,0.1182,Card,Express,4.6,0,1,Completed
ORD2025-04780,CUST00590,CAT022,ECH002,2024-04-24,2024-04-30,Apr,Q2,2024,United Kingdom,England,North West,Manchester,Garden,Outdoor Living,Meadow Bistro Set,Online,Consumer,3,199.59,0.0,598.77,386.59,212.18,0.3544,Card,Standard,3.6,0,6,Completed
ORD2025-04781,CUST01214,CAT002,STR005,2024-05-21,2024-05-21,May,Q2,2024,United Kingdom,England,South West,Bristol,Home Accessories,Lighting,Harbour Floor Lamp,In-Store,Home Office,2,78.39,0.0,156.78,95.35,61.43,0.3918,Card,Store Pickup,4.2,0,0,Completed
ORD2025-04782,CUST00575,CAT012,ECH002,2025-08-15,2025-08-18,Aug,Q3,2025,United Kingdom,England,South West,Bristol,Furniture,Dining,Bromley Dining Table,Online,Premium,1,330.03,0.05,313.53,246.07,67.46,0.2152,Digital Wallet,Standard,3.6,0,3,Completed
ORD2025-04783,CUST01480,CAT008,STR002,2025-05-12,2025-05-12,May,Q2,2025,United Kingdom,England,West Midlands,Birmingham,Furniture,Living Room,Camden TV Stand,In-Store,Consumer,1,213.4,0.0,213.4,145.43,67.97,0.3185,Card,Store Pickup,3.9,0,0,Completed
ORD2025-04784,CUST01489,CAT003,STR009,2025-02-18,2025-02-20,Feb,Q1,2025,United Kingdom,England,South East,Reading,Home Accessories,Decor,Willow Ceramic Vase,In-Store,Home Office,2,23.5,0.07,43.71,25.26,18.45,0.4221,Card,Standard,4.5,0,2,Completed
ORD2025-04785,CUST00937,CAT028,ECH003,2024-01-25,2024-01-30,Jan,Q1,2024,United Kingdom,Wales,Wales,Swansea,Storage,Organisation,Studio Shelf Unit,Online,Consumer,3,98.88,0.08,272.91,193.17,79.74,0.2922,Card,Standard,3.2,0,5,Delivered Late
ORD2025-04786,CUST00609,CAT031,ECH001,2024-02-02,2024-02-07,Feb,Q1,2024,United Kingdom,Wales,Wales,Cardiff,Cleaning,Home Care,PureClean Vacuum,Online,Small Business,1,131.24,0.0,131.24,101.62,29.62,0.2257,PayPal,Standard,3.3,0,5,Completed
ORD2025-04787,CUST00653,CAT026,ECH001,2024-02-29,2024-03-03,Feb,Q1,2024,United Kingdom,England,East Midlands,Nottingham,Personal Care,Wellbeing,CalmAir Diffuser,Online,Consumer,1,37.14,0.07,34.54,23.89,10.65,0.3083,Card,Click & Collect,4.2,0,3,Completed
ORD2025-04788,CUST01370,CAT029,ECH002,2025-09-07,2025-09-09,Sep,Q3,2025,United Kingdom,England,East of England,Norwich,Storage,Laundry,FreshFold Laundry Basket,Online,Home Office,1,25.2,0.08,23.18,21.1,2.08,0.0897,Digital Wallet,Express,4.6,0,2,Completed
ORD2025-04789,CUST00613,CAT020,STR001,2025-01-16,2025-01-16,Jan,Q1,2025,United Kingdom,England,North West,Manchester,Electronics,Workspace,Folio Wireless Keyboard,In-Store,Consumer,2,59.86,0.06,112.54,80.94,31.6,0.2808,Digital Wallet,Store Pickup,4.2,0,0,Completed
ORD2025-04790,CUST01341,CAT026,STR003,2025-06-03,2025-06-04,Jun,Q2,2025,United Kingdom,England,Yorkshire and The Humber,Leeds,Personal Care,Wellbeing,CalmAir Diffuser,In-Store,Home Office,5,38.44,0.0,192.2,105.0,87.2,0.4537,Card,Click & Collect,4.1,0,1,Completed
ORD2025-04791,CUST00221,CAT001,ECH002,2024-12-02,2024-12-04,Dec,Q4,2024,United Kingdom,England,North West,Manchester,Home Accessories,Lighting,Aurora Desk Lamp,Online,Consumer,2,32.65,0.0,65.3,41.82,23.48,0.3596,Card,Standard,4.6,0,2,Completed
ORD2025-04792,CUST00306,CAT018,STR008,2024-03-04,2024-03-04,Mar,Q1,2024,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Electronics,Small Tech,Pulse Bluetooth Speaker,In-Store,Home Office,2,58.27,0.1,104.89,78.11,26.78,0.2553,Card,Store Pickup,5.0,0,0,Completed
ORD2025-04793,CUST00273,CAT022,ECH002,2024-12-26,2024-12-31,Dec,Q4,2024,United Kingdom,England,South East,Southampton,Garden,Outdoor Living,Meadow Bistro Set,Online,Home Office,2,193.0,0.0,386.0,266.64,119.36,0.3092,Card,Standard,3.9,0,5,Completed
ORD2025-04794,CUST00095,CAT028,STR007,2025-11-18,2025-11-18,Nov,Q4,2025,United Kingdom,Wales,Wales,Cardiff,Storage,Organisation,Studio Shelf Unit,In-Store,Home Office,1,101.1,0.07,94.02,61.91,32.11,0.3415,Card,Store Pickup,4.5,0,0,Completed
ORD2025-04795,CUST00513,CAT007,ECH002,2024-06-30,2024-07-04,Jun,Q2,2024,United Kingdom,England,West Midlands,Birmingham,Furniture,Living Room,Riverside Coffee Table,Online,Small Business,1,148.86,0.0,148.86,100.01,48.85,0.3282,Card,Standard,4.0,0,4,Completed
ORD2025-04796,CUST00913,CAT029,STR007,2025-07-09,2025-07-09,Jul,Q3,2025,United Kingdom,Wales,Wales,Cardiff,Storage,Laundry,FreshFold Laundry Basket,In-Store,Home Office,1,25.03,0.0,25.03,12.54,12.49,0.499,Card,Store Pickup,4.8,0,0,Completed
ORD2025-04797,CUST01548,CAT016,STR008,2024-03-30,2024-03-30,Mar,Q1,2024,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Kitchen,Appliances,Harbour Kettle,In-Store,Consumer,1,47.13,0.0,47.13,32.06,15.07,0.3198,Card,Store Pickup,3.9,0,0,Completed
ORD2025-04798,CUST00455,CAT037,ECH002,2025-02-25,2025-03-02,Feb,Q1,2025,United Kingdom,England,West Midlands,Coventry,Electronics,Workspace,Clarity Monitor Light,Online,Home Office,3,44.59,0.0,133.77,92.31,41.46,0.3099,Card,Standard,4.3,0,5,Completed
ORD2025-04799,CUST00478,CAT005,ECH003,2025-02-21,2025-02-27,Feb,Q1,2025,United Kingdom,England,East of England,Cambridge,Home Accessories,Soft Furnishings,Kensington Cushion Set,Online,Premium,1,26.95,0.0,26.95,19.19,7.76,0.2879,PayPal,Standard,4.0,0,6,Completed
ORD2025-04800,CUST00587,CAT017,STR001,2025-12-26,2025-12-26,Dec,Q4,2025,United Kingdom,England,North West,Manchester,Kitchen,Appliances,Harbour Toaster,In-Store,Premium,1,46.36,0.1,41.72,27.39,14.33,0.3435,PayPal,Store Pickup,4.0,0,0,Completed
ORD2025-04801,CUST00292,CAT006,ECH001,2025-09-30,2025-10-01,Sep,Q3,2025,United Kingdom,Wales,Wales,Swansea,Home Accessories,Soft Furnishings,Hearth Throw Blanket,Online,Consumer,1,36.28,0.0,36.28,27.11,9.17,0.2528,Card,Express,4.1,0,1,Completed
ORD2025-04802,CUST00108,CAT028,STR001,2025-09-03,2025-09-03,Sep,Q3,2025,United Kingdom,England,North West,Manchester,Storage,Organisation,Studio Shelf Unit,In-Store,Premium,3,100.59,0.05,286.68,182.91,103.77,0.362,PayPal,Store Pickup,3.5,0,0,Completed
ORD2025-04803,CUST00892,CAT007,STR003,2024-02-18,2024-02-18,Feb,Q1,2024,United Kingdom,England,Yorkshire and The Humber,Leeds,Furniture,Living Room,Riverside Coffee Table,In-Store,Home Office,1,140.86,0.0,140.86,92.86,48.0,0.3408,Digital Wallet,Store Pickup,5.0,0,0,Completed
ORD2025-04804,CUST00933,CAT024,STR010,2024-02-08,2024-02-08,Feb,Q1,2024,United Kingdom,England,North East,Newcastle upon Tyne,Garden,Seasonal,Patio Lantern Duo,In-Store,Premium,6,38.56,0.0,231.36,126.15,105.21,0.4547,Card,Store Pickup,4.4,0,0,Completed
ORD2025-04805,CUST01374,CAT005,STR006,2025-01-06,2025-01-06,Jan,Q1,2025,United Kingdom,Scotland,Scotland,Glasgow,Home Accessories,Soft Furnishings,Kensington Cushion Set,In-Store,Home Office,2,25.68,0.07,47.76,29.85,17.91,0.375,Card,Store Pickup,3.7,0,0,Completed
ORD2025-04806,CUST00270,CAT017,STR001,2025-02-20,2025-02-20,Feb,Q1,2025,United Kingdom,England,North West,Manchester,Kitchen,Appliances,Harbour Toaster,In-Store,Home Office,2,42.64,0.1,76.75,55.37,21.38,0.2786,Card,Store Pickup,4.5,0,0,Completed
ORD2025-04807,CUST01287,CAT029,ECH001,2024-08-06,2024-08-12,Aug,Q3,2024,United Kingdom,England,London,London,Storage,Laundry,FreshFold Laundry Basket,Online,Small Business,1,27.67,0.11,24.63,17.14,7.49,0.3041,Bank Transfer,Standard,3.8,0,6,Completed
ORD2025-04808,CUST00963,CAT004,ECH001,2024-04-15,2024-04-17,Apr,Q2,2024,United Kingdom,Wales,Wales,Cardiff,Home Accessories,Decor,Alder Wall Mirror,Online,Consumer,1,70.27,0.08,64.65,40.78,23.87,0.3692,Digital Wallet,Click & Collect,4.2,0,2,Completed
ORD2025-04809,CUST01114,CAT027,STR006,2025-08-10,2025-08-10,Aug,Q3,2025,United Kingdom,Scotland,Scotland,Glasgow,Storage,Organisation,Metro Storage Box Pack,In-Store,Consumer,1,18.9,0.0,18.9,8.22,10.68,0.5651,Card,Store Pickup,4.0,0,0,Completed
ORD2025-04810,CUST00938,CAT039,STR006,2025-11-26,2025-11-26,Nov,Q4,2025,United Kingdom,Scotland,Scotland,Glasgow,Personal Care,Wellbeing,Serene Heated Blanket,In-Store,Consumer,1,70.88,0.0,70.88,39.53,31.35,0.4423,Card,Store Pickup,3.2,1,0,Returned
ORD2025-04811,CUST00395,CAT011,ECH001,2024-09-24,2024-09-26,Sep,Q3,2024,United Kingdom,England,West Midlands,Birmingham,Furniture,Dining,Abbey Dining Chair,Online,Consumer,2,76.76,0.12,135.1,100.49,34.61,0.2562,Bank Transfer,Express,4.7,0,2,Completed
ORD2025-04812,CUST00521,CAT024,ECH001,2025-03-19,2025-03-20,Mar,Q1,2025,United Kingdom,England,West Midlands,Coventry,Garden,Seasonal,Patio Lantern Duo,Online,Home Office,1,38.47,0.07,35.78,29.46,6.32,0.1766,Card,Express,5.0,0,1,Completed
ORD2025-04813,CUST01354,CAT001,ECH002,2025-06-06,2025-06-12,Jun,Q2,2025,United Kingdom,England,Yorkshire and The Humber,Leeds,Home Accessories,Lighting,Aurora Desk Lamp,Online,Consumer,2,32.06,0.23,49.37,42.03,7.34,0.1487,PayPal,Standard,4.3,0,6,Completed
ORD2025-04814,CUST01335,CAT016,STR001,2025-05-22,2025-05-22,May,Q2,2025,United Kingdom,England,North West,Manchester,Kitchen,Appliances,Harbour Kettle,In-Store,Home Office,1,50.62,0.06,47.58,31.73,15.85,0.3331,PayPal,Store Pickup,4.3,0,0,Completed
ORD2025-04815,CUST00392,CAT028,STR010,2025-08-03,2025-08-03,Aug,Q3,2025,United Kingdom,England,North East,Newcastle upon Tyne,Storage,Organisation,Studio Shelf Unit,In-Store,Small Business,3,95.16,0.0,285.48,192.24,93.24,0.3266,Card,Store Pickup,4.5,0,0,Completed
ORD2025-04816,CUST00605,CAT010,STR007,2025-09-09,2025-09-09,Sep,Q3,2025,United Kingdom,Wales,Wales,Cardiff,Furniture,Bedroom,Maple Chest of Drawers,In-Store,Premium,2,251.0,0.13,436.74,364.49,72.25,0.1654,Card,Store Pickup,4.2,0,0,Completed
ORD2025-04817,CUST01330,CAT005,ECH001,2024-09-07,2024-09-09,Sep,Q3,2024,United Kingdom,England,East of England,Cambridge,Home Accessories,Soft Furnishings,Kensington Cushion Set,Online,Consumer,2,27.21,0.0,54.42,34.93,19.49,0.3581,PayPal,Standard,4.1,0,2,Completed
ORD2025-04818,CUST01091,CAT009,STR002,2025-08-28,2025-08-28,Aug,Q3,2025,United Kingdom,England,West Midlands,Birmingham,Furniture,Bedroom,Oxford Bedside Table,In-Store,Consumer,1,87.04,0.0,87.04,57.64,29.4,0.3378,PayPal,Store Pickup,4.6,0,0,Completed
ORD2025-04819,CUST00343,CAT001,ECH002,2025-09-10,2025-09-13,Sep,Q3,2025,United Kingdom,England,North East,Sunderland,Home Accessories,Lighting,Aurora Desk Lamp,Online,Home Office,1,32.67,0.0,32.67,23.36,9.31,0.285,PayPal,Standard,4.4,0,3,Completed
ORD2025-04820,CUST00169,CAT001,ECH001,2025-09-06,2025-09-11,Sep,Q3,2025,United Kingdom,England,West Midlands,Birmingham,Home Accessories,Lighting,Aurora Desk Lamp,Online,Consumer,2,32.4,0.0,64.8,41.75,23.05,0.3557,PayPal,Standard,3.3,0,5,Completed
ORD2025-04821,CUST01202,CAT012,ECH001,2025-02-20,2025-02-22,Feb,Q1,2025,United Kingdom,England,West Midlands,Birmingham,Furniture,Dining,Bromley Dining Table,Online,Consumer,1,313.06,0.0,313.06,242.2,70.86,0.2263,Digital Wallet,Click & Collect,3.3,1,2,Returned
ORD2025-04822,CUST00103,CAT007,STR007,2024-07-18,2024-07-18,Jul,Q3,2024,United Kingdom,Wales,Wales,Cardiff,Furniture,Living Room,Riverside Coffee Table,In-Store,Consumer,1,140.69,0.06,132.25,94.29,37.96,0.287,Card,Store Pickup,4.2,0,0,Completed
ORD2025-04823,CUST00210,CAT021,ECH003,2024-10-16,2024-10-17,Oct,Q4,2024,United Kingdom,England,East Midlands,Nottingham,Electronics,Workspace,Folio USB-C Dock,Online,Consumer,3,118.31,0.0,354.93,268.82,86.11,0.2426,Card,Express,5.0,0,1,Completed
ORD2025-04824,CUST01066,CAT017,ECH001,2024-01-07,2024-01-10,Jan,Q1,2024,United Kingdom,England,North East,Newcastle upon Tyne,Kitchen,Appliances,Harbour Toaster,Online,Consumer,2,42.32,0.0,84.64,61.21,23.43,0.2768,Card,Standard,4.1,0,3,Completed
ORD2025-04825,CUST00179,CAT006,STR009,2025-10-10,2025-10-10,Oct,Q4,2025,United Kingdom,England,South East,Reading,Home Accessories,Soft Furnishings,Hearth Throw Blanket,In-Store,Home Office,3,36.2,0.07,101.0,55.43,45.57,0.4512,Card,Store Pickup,5.0,0,0,Completed
ORD2025-04826,CUST01444,CAT039,STR004,2025-03-15,2025-03-15,Mar,Q1,2025,United Kingdom,England,London,London,Personal Care,Wellbeing,Serene Heated Blanket,In-Store,Consumer,3,68.52,0.21,162.39,118.05,44.34,0.273,Card,Store Pickup,4.4,0,0,Completed
ORD2025-04827,CUST00065,CAT032,STR006,2024-06-06,2024-06-06,Jun,Q2,2024,United Kingdom,Scotland,Scotland,Glasgow,Cleaning,Consumables,Eco Wipe Refill Bundle,In-Store,Consumer,2,15.29,0.12,26.91,12.66,14.25,0.5295,PayPal,Store Pickup,4.9,0,0,Completed
ORD2025-04828,CUST01374,CAT001,STR006,2024-11-07,2024-11-07,Nov,Q4,2024,United Kingdom,Scotland,Scotland,Glasgow,Home Accessories,Lighting,Aurora Desk Lamp,In-Store,Premium,2,32.04,0.08,58.95,36.67,22.28,0.3779,Card,Store Pickup,4.5,0,0,Completed
ORD2025-04829,CUST01079,CAT037,ECH001,2025-03-27,2025-03-31,Mar,Q1,2025,United Kingdom,England,East of England,Norwich,Electronics,Workspace,Clarity Monitor Light,Online,Premium,1,46.64,0.05,44.31,32.14,12.17,0.2747,PayPal,Standard,4.6,0,4,Completed
ORD2025-04830,CUST01513,CAT031,ECH001,2024-09-19,2024-09-20,Sep,Q3,2024,United Kingdom,England,East of England,Cambridge,Cleaning,Home Care,PureClean Vacuum,Online,Small Business,1,138.65,0.0,138.65,105.43,33.22,0.2396,PayPal,Express,4.5,0,1,Completed
ORD2025-04831,CUST01028,CAT021,ECH003,2024-07-11,2024-07-12,Jul,Q3,2024,United Kingdom,England,East of England,Norwich,Electronics,Workspace,Folio USB-C Dock,Online,Small Business,1,120.55,0.06,113.32,98.57,14.75,0.1302,Card,Express,3.6,0,1,Completed
ORD2025-04832,CUST01352,CAT007,STR003,2024-03-01,2024-03-01,Mar,Q1,2024,United Kingdom,England,Yorkshire and The Humber,Leeds,Furniture,Living Room,Riverside Coffee Table,In-Store,Premium,1,144.35,0.0,144.35,93.6,50.75,0.3516,Digital Wallet,Store Pickup,3.6,0,0,Completed
ORD2025-04833,CUST01048,CAT008,ECH002,2024-01-29,2024-02-03,Jan,Q1,2024,United Kingdom,Wales,Wales,Swansea,Furniture,Living Room,Camden TV Stand,Online,Premium,1,207.72,0.05,197.33,155.81,41.52,0.2104,Card,Standard,4.0,0,5,Completed
ORD2025-04834,CUST00839,CAT029,ECH002,2025-07-29,2025-08-01,Jul,Q3,2025,United Kingdom,England,South West,Plymouth,Storage,Laundry,FreshFold Laundry Basket,Online,Consumer,6,25.03,0.0,150.18,84.78,65.4,0.4355,PayPal,Standard,4.1,0,3,Completed
ORD2025-04835,CUST00016,CAT019,STR004,2025-10-23,2025-10-23,Oct,Q4,2025,United Kingdom,England,London,London,Electronics,Small Tech,Nova Smart Plug Twin Pack,In-Store,Consumer,1,28.46,0.0,28.46,14.0,14.46,0.5081,Card,Store Pickup,4.2,0,0,Completed
ORD2025-04836,CUST01594,CAT028,ECH001,2024-05-10,2024-05-12,May,Q2,2024,United Kingdom,England,West Midlands,Coventry,Storage,Organisation,Studio Shelf Unit,Online,Premium,2,97.37,0.12,171.37,138.86,32.51,0.1897,Bank Transfer,Express,4.2,0,2,Completed
ORD2025-04837,CUST01014,CAT023,STR004,2025-08-30,2025-08-30,Aug,Q3,2025,United Kingdom,England,London,London,Garden,Outdoor Living,Oakwell Planter Trio,In-Store,Premium,4,46.39,0.0,185.56,88.95,96.61,0.5206,PayPal,Store Pickup,4.2,0,0,Completed
ORD2025-04838,CUST00320,CAT025,STR007,2025-05-16,2025-05-16,May,Q2,2025,United Kingdom,Wales,Wales,Cardiff,Personal Care,Wellbeing,PureMist Humidifier,In-Store,Consumer,1,52.89,0.06,49.72,30.8,18.92,0.3805,Card,Store Pickup,4.5,0,0,Completed
ORD2025-04839,CUST01022,CAT033,STR007,2025-02-07,2025-02-07,Feb,Q1,2025,United Kingdom,Wales,Wales,Cardiff,Home Accessories,Decor,Elm Photo Frame Set,In-Store,Home Office,2,17.94,0.0,35.88,15.47,20.41,0.5688,Card,Store Pickup,4.3,0,0,Completed
ORD2025-04840,CUST00922,CAT010,STR007,2025-07-28,2025-07-28,Jul,Q3,2025,United Kingdom,Wales,Wales,Cardiff,Furniture,Bedroom,Maple Chest of Drawers,In-Store,Consumer,1,261.17,0.11,232.44,177.88,54.56,0.2347,Card,Store Pickup,3.6,0,0,Completed
ORD2025-04841,CUST01568,CAT037,STR002,2024-11-27,2024-11-27,Nov,Q4,2024,United Kingdom,England,West Midlands,Birmingham,Electronics,Workspace,Clarity Monitor Light,In-Store,Consumer,1,47.23,0.06,44.4,26.99,17.41,0.3921,Card,Store Pickup,4.5,0,0,Completed
ORD2025-04842,CUST01254,CAT027,ECH001,2025-10-01,2025-10-02,Oct,Q4,2025,United Kingdom,England,South East,Reading,Storage,Organisation,Metro Storage Box Pack,Online,Home Office,2,19.37,0.0,38.74,25.76,12.98,0.3351,Bank Transfer,Express,4.9,0,1,Completed
ORD2025-04843,CUST00090,CAT007,ECH001,2024-06-27,2024-07-01,Jun,Q2,2024,United Kingdom,Scotland,Scotland,Glasgow,Furniture,Living Room,Riverside Coffee Table,Online,Consumer,1,141.54,0.07,131.63,103.14,28.49,0.2164,Card,Standard,3.9,0,4,Completed
ORD2025-04844,CUST00061,CAT016,ECH003,2025-04-03,2025-04-06,Apr,Q2,2025,United Kingdom,England,West Midlands,Birmingham,Kitchen,Appliances,Harbour Kettle,Online,Home Office,2,50.65,0.07,94.21,67.53,26.68,0.2832,PayPal,Click & Collect,3.1,0,3,Completed
ORD2025-04845,CUST01074,CAT035,STR003,2025-06-10,2025-06-10,Jun,Q2,2025,United Kingdom,England,Yorkshire and The Humber,Leeds,Furniture,Workspace,Apex Office Chair,In-Store,Consumer,2,158.4,0.0,316.8,218.97,97.83,0.3088,Card,Store Pickup,4.4,0,0,Completed
ORD2025-04846,CUST01510,CAT008,STR008,2024-09-09,2024-09-09,Sep,Q3,2024,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Furniture,Living Room,Camden TV Stand,In-Store,Consumer,2,197.22,0.06,370.77,281.51,89.26,0.2407,Card,Store Pickup,3.6,0,0,Completed
ORD2025-04847,CUST00348,CAT021,STR006,2024-05-26,2024-05-26,May,Q2,2024,United Kingdom,Scotland,Scotland,Glasgow,Electronics,Workspace,Folio USB-C Dock,In-Store,Small Business,1,117.32,0.0,117.32,86.56,30.76,0.2622,Card,Store Pickup,4.2,0,0,Completed
ORD2025-04848,CUST01377,CAT011,STR010,2024-04-21,2024-04-21,Apr,Q2,2024,United Kingdom,England,North East,Newcastle upon Tyne,Furniture,Dining,Abbey Dining Chair,In-Store,Home Office,1,73.86,0.0,73.86,44.42,29.44,0.3986,Card,Store Pickup,3.6,0,0,Completed
ORD2025-04849,CUST01426,CAT036,STR008,2024-09-11,2024-09-11,Sep,Q3,2024,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Furniture,Workspace,Apex Standing Desk,In-Store,Home Office,2,288.42,0.0,576.84,431.47,145.37,0.252,Card,Store Pickup,3.2,1,0,Partially Returned
ORD2025-04850,CUST00255,CAT011,STR005,2025-04-27,2025-04-27,Apr,Q2,2025,United Kingdom,England,South West,Bristol,Furniture,Dining,Abbey Dining Chair,In-Store,Home Office,1,72.22,0.06,67.89,45.64,22.25,0.3277,Card,Store Pickup,4.3,0,0,Completed
ORD2025-04851,CUST00800,CAT014,STR007,2024-12-24,2024-12-24,Dec,Q4,2024,United Kingdom,Wales,Wales,Cardiff,Kitchen,Cookware,Forge Frying Pan,In-Store,Small Business,1,36.61,0.0,36.61,19.05,17.56,0.4797,Card,Store Pickup,4.4,0,0,Completed
ORD2025-04852,CUST01245,CAT012,ECH001,2025-10-17,2025-10-23,Oct,Q4,2025,United Kingdom,England,London,London,Furniture,Dining,Bromley Dining Table,Online,Small Business,2,348.19,0.18,571.03,495.9,75.13,0.1316,Digital Wallet,Standard,3.0,0,6,Completed
ORD2025-04853,CUST01118,CAT028,STR010,2024-07-17,2024-07-18,Jul,Q3,2024,United Kingdom,England,North East,Newcastle upon Tyne,Storage,Organisation,Studio Shelf Unit,In-Store,Small Business,2,101.09,0.06,190.05,129.45,60.6,0.3189,Digital Wallet,Standard,4.5,0,1,Completed
ORD2025-04854,CUST00916,CAT020,STR009,2024-10-23,2024-10-23,Oct,Q4,2024,United Kingdom,England,South East,Reading,Electronics,Workspace,Folio Wireless Keyboard,In-Store,Consumer,1,63.19,0.11,56.24,39.17,17.07,0.3035,Card,Store Pickup,4.0,0,0,Completed
ORD2025-04855,CUST01216,CAT019,STR002,2025-12-25,2025-12-25,Dec,Q4,2025,United Kingdom,England,West Midlands,Birmingham,Electronics,Small Tech,Nova Smart Plug Twin Pack,In-Store,Home Office,5,28.36,0.06,133.29,68.77,64.52,0.4841,PayPal,Store Pickup,4.5,0,0,Completed
